gene	Total SNV Mutations	SNVs Unmapped to Ref Tx	inactivating count	inactivating p-value	inactivating BH q-value
SORBS1	1	0	0	1.0	1.0
SORCS1	1	0	0	1.0	1.0
SORCS3	2	0	0	1.0	1.0
ST8SIA6	2	0	0	1.0	1.0
SUPV3L1	1	0	0	1.0	1.0
SUV39H2	3	0	0	1.0	1.0
SVIL	1	0	0	1.0	1.0
SYCE1	1	0	0	1.0	1.0
SYT15	2	0	0	1.0	1.0
TACC2	4	0	0	1.0	1.0
TAF3	1	0	0	1.0	1.0
TAF5	3	0	0	1.0	1.0
TCERG1L	1	0	0	1.0	1.0
TCF7L2	1	0	0	1.0	1.0
TET1	3	0	0	1.0	1.0
ZFYVE27	1	0	0	1.0	1.0
CWH43	1	0	0	1.0	1.0
ZMIZ1	4	0	0	1.0	1.0
ZNF32	1	0	0	1.0	1.0
BBS12	1	0	0	1.0	1.0
BDH2	1	0	0	1.0	1.0
BMP2K	1	0	0	1.0	1.0
BMPR1B	1	0	0	1.0	1.0
BOD1L1	2	0	0	1.0	1.0
BTC	1	0	0	1.0	1.0
C1QTNF7	1	0	0	1.0	1.0
C4orf29	2	0	0	1.0	1.0
C4orf33	1	0	0	1.0	1.0
C4orf36	1	0	0	1.0	1.0
CABS1	1	0	0	1.0	1.0
ATP8A1	3	0	0	1.0	1.0
CCDC149	1	0	0	1.0	1.0
CCKAR	1	0	0	1.0	1.0
CCNG2	1	0	0	1.0	1.0
CCRN4L	1	0	0	1.0	1.0
CDKN2AIP	3	0	0	1.0	1.0
CDS1	1	0	0	1.0	1.0
CENPC	4	0	0	1.0	1.0
CLGN	1	0	0	1.0	1.0
CNGA1	2	0	0	1.0	1.0
CNOT6L	1	0	0	1.0	1.0
CORIN	4	0	0	1.0	1.0
CRIPAK	1	0	0	1.0	1.0
CCDC158	1	0	0	1.0	1.0
ATP10D	3	0	0	1.0	1.0
ASIC5	1	0	0	1.0	1.0
ART3	1	0	0	1.0	1.0
ZNF33B	1	0	0	1.0	1.0
ZNF438	2	0	0	1.0	1.0
ZRANB1	2	0	0	1.0	1.0
ZSWIM8	2	0	0	1.0	1.0
AADAT	1	0	0	1.0	1.0
AASDH	1	0	0	1.0	1.0
ABCE1	1	0	0	1.0	1.0
ABLIM2	2	0	0	1.0	1.0
ACOX3	1	0	0	1.0	1.0
ADAM29	2	0	0	1.0	1.0
ADAMTS3	1	0	0	1.0	1.0
ADH1B	1	0	0	1.0	1.0
ADH5	1	0	0	1.0	1.0
AFF1	2	0	0	1.0	1.0
AFM	1	0	0	1.0	1.0
AIMP1	1	0	0	1.0	1.0
ALB	1	0	0	1.0	1.0
ALPK1	1	0	0	1.0	1.0
ANKRD17	4	0	0	1.0	1.0
ANKRD50	2	0	0	1.0	1.0
ANXA10	3	0	0	1.0	1.0
ANXA3	2	0	0	1.0	1.0
APBB2	1	0	0	1.0	1.0
ARAP2	2	0	0	1.0	1.0
ARHGAP10	2	0	0	1.0	1.0
ZMYND11	1	0	0	1.0	1.0
PTPN13	2	0	0	1.0	1.0
RAB28	1	0	0	1.0	1.0
RAP1GDS1	3	0	0	1.0	1.0
EEF1D	2	0	0	1.0	1.0
EFR3A	1	0	0	1.0	1.0
AGO2	1	0	0	1.0	1.0
EMC2	1	0	0	1.0	1.0
ENPP2	3	0	0	1.0	1.0
ENTPD4	1	0	0	1.0	1.0
EPPK1	2	0	0	1.0	1.0
ERICH1	1	0	0	1.0	1.0
ESRP1	1	0	0	1.0	1.0
EXT1	1	0	0	1.0	1.0
EXTL3	1	0	0	1.0	1.0
EBF2	1	0	0	1.0	1.0
FAM110B	1	0	0	1.0	1.0
FAM86B1	1	0	0	1.0	1.0
FAM91A1	1	0	0	1.0	1.0
FBXO43	3	0	0	1.0	1.0
FER1L6	4	0	0	1.0	1.0
FGF20	1	0	0	1.0	1.0
FGFR1	1	0	0	1.0	1.0
FUT10	1	0	0	1.0	1.0
FZD3	2	0	0	1.0	1.0
GFRA2	1	0	0	1.0	1.0
GPAA1	1	0	0	1.0	1.0
GPR124	3	0	0	1.0	1.0
FAM83A	1	0	0	1.0	1.0
EBAG9	1	0	0	1.0	1.0
E2F5	1	0	0	1.0	1.0
DUSP26	1	0	0	1.0	1.0
CLU	1	0	0	1.0	1.0
CNBD1	1	0	0	1.0	1.0
CNGB3	1	0	0	1.0	1.0
COL14A1	4	0	0	1.0	1.0
COLEC10	1	0	0	1.0	1.0
COMMD5	1	0	0	1.0	1.0
COPS5	1	0	0	1.0	1.0
CPNE3	1	0	0	1.0	1.0
CPSF1	1	0	0	1.0	1.0
CRISPLD1	2	0	0	1.0	1.0
CSPP1	2	0	0	1.0	1.0
CTSB	3	0	0	1.0	1.0
CYC1	1	0	0	1.0	1.0
CYP11B1	1	0	0	1.0	1.0
CYP11B2	3	0	0	1.0	1.0
CYP7B1	1	0	0	1.0	1.0
DCAF13	2	0	0	1.0	1.0
DCAF4L2	2	0	0	1.0	1.0
DCSTAMP	1	0	0	1.0	1.0
DECR1	1	0	0	1.0	1.0
DENND3	2	0	0	1.0	1.0
DEPTOR	1	0	0	1.0	1.0
DLC1	3	0	0	1.0	1.0
DOCK5	1	0	0	1.0	1.0
DSCC1	1	0	0	1.0	1.0
GPT	1	0	0	1.0	1.0
CLN8	3	0	0	1.0	1.0
GRINA	1	0	0	1.0	1.0
HEY1	2	0	0	1.0	1.0
MROH5	1	0	0	1.0	1.0
MROH6	1	0	0	1.0	1.0
MRPL15	2	0	0	1.0	1.0
MTDH	2	0	0	1.0	1.0
MTSS1	1	0	0	1.0	1.0
MTUS1	1	0	0	1.0	1.0
MYOM2	1	0	0	1.0	1.0
NAT1	2	0	0	1.0	1.0
NAT2	2	0	0	1.0	1.0
NDRG1	1	0	0	1.0	1.0
NDUFB9	1	0	0	1.0	1.0
MROH1	1	0	0	1.0	1.0
NKAIN3	1	0	0	1.0	1.0
OPLAH	1	0	0	1.0	1.0
OSGIN2	1	0	0	1.0	1.0
OSR2	1	0	0	1.0	1.0
PCMTD1	1	0	0	1.0	1.0
PEBP4	1	0	0	1.0	1.0
PHF20L1	2	0	0	1.0	1.0
PIWIL2	1	0	0	1.0	1.0
PKHD1L1	12	0	0	1.0	1.0
PLAG1	1	0	0	1.0	1.0
PLEKHF2	1	0	0	1.0	1.0
PPAPDC1B	1	0	0	1.0	1.0
NRG1	1	0	0	1.0	1.0
MFHAS1	4	0	0	1.0	1.0
MBOAT4	1	0	0	1.0	1.0
MATN2	2	0	0	1.0	1.0
HMBOX1	1	0	0	1.0	1.0
HNF4G	1	0	0	1.0	1.0
HOOK3	2	0	0	1.0	1.0
INTS9	1	0	0	1.0	1.0
JPH1	1	0	0	1.0	1.0
KAT6A	1	0	0	1.0	1.0
KCNB2	1	0	0	1.0	1.0
KCNQ3	1	0	0	1.0	1.0
KCNS2	1	0	0	1.0	1.0
KCNU1	1	0	0	1.0	1.0
SPIDR	2	0	0	1.0	1.0
KIAA0196	1	0	0	1.0	1.0
KIAA1429	3	0	0	1.0	1.0
CCAR2	1	0	0	1.0	1.0
KIF13B	1	0	0	1.0	1.0
KIFC2	1	0	0	1.0	1.0
KLF10	3	0	0	1.0	1.0
LRP12	1	0	0	1.0	1.0
LRRCC1	5	0	0	1.0	1.0
LSM1	1	0	0	1.0	1.0
LY6E	1	0	0	1.0	1.0
LYN	1	0	0	1.0	1.0
LYPD2	1	0	0	1.0	1.0
LYPLA1	2	0	0	1.0	1.0
MAK16	1	0	0	1.0	1.0
GSR	1	0	0	1.0	1.0
CHRNA2	1	0	0	1.0	1.0
CHMP7	2	0	0	1.0	1.0
CHD7	3	0	0	1.0	1.0
SLC9B2	3	0	0	1.0	1.0
SLIT2	3	0	0	1.0	1.0
SMAD1	1	0	0	1.0	1.0
SMARCA5	3	0	0	1.0	1.0
SMARCAD1	2	0	0	1.0	1.0
SNX25	2	0	0	1.0	1.0
SORBS2	4	0	0	1.0	1.0
SORCS2	2	0	0	1.0	1.0
SPARCL1	1	0	0	1.0	1.0
SPATA4	1	0	0	1.0	1.0
SPATA5	1	0	0	1.0	1.0
SLC7A11	2	0	0	1.0	1.0
SPCS3	1	0	0	1.0	1.0
SPP1	2	0	0	1.0	1.0
STPG2	1	0	0	1.0	1.0
SYNPO2	2	0	0	1.0	1.0
TACC3	1	0	0	1.0	1.0
TACR3	1	0	0	1.0	1.0
TADA2B	1	0	0	1.0	1.0
TBCK	1	0	0	1.0	1.0
TEC	2	0	0	1.0	1.0
TENM3	2	0	0	1.0	1.0
TET2	1	0	0	1.0	1.0
THAP9	2	0	0	1.0	1.0
SPON2	1	0	0	1.0	1.0
SLC34A2	1	0	0	1.0	1.0
SLC30A9	1	0	0	1.0	1.0
SLC26A1	1	0	0	1.0	1.0
RAPGEF2	4	0	0	1.0	1.0
RASGEF1B	1	0	0	1.0	1.0
RASSF6	2	0	0	1.0	1.0
RBM46	1	0	0	1.0	1.0
RBM47	1	0	0	1.0	1.0
RBPJ	1	0	0	1.0	1.0
RCHY1	1	0	0	1.0	1.0
REST	1	0	0	1.0	1.0
RGS12	1	0	0	1.0	1.0
RNF150	1	0	0	1.0	1.0
RNF4	1	0	0	1.0	1.0
RXFP1	1	0	0	1.0	1.0
SCARB2	1	0	0	1.0	1.0
SCFD2	1	0	0	1.0	1.0
SCLT1	1	0	0	1.0	1.0
SCOC	1	0	0	1.0	1.0
SDAD1	1	0	0	1.0	1.0
SEC24B	2	0	0	1.0	1.0
SEC31A	2	0	0	1.0	1.0
SEL1L3	1	0	0	1.0	1.0
SEPT11	1	0	0	1.0	1.0
SFRP2	1	0	0	1.0	1.0
SH3BP2	1	0	0	1.0	1.0
SH3TC1	1	0	0	1.0	1.0
SLC25A4	1	0	0	1.0	1.0
TKTL2	2	0	0	1.0	1.0
TLL1	3	0	0	1.0	1.0
TLR1	1	0	0	1.0	1.0
TLR10	2	0	0	1.0	1.0
ZNF141	1	0	0	1.0	1.0
ZNF518B	3	0	0	1.0	1.0
ZNF595	1	0	0	1.0	1.0
ZNF827	2	0	0	1.0	1.0
ABRA	3	0	0	1.0	1.0
ADAM2	1	0	0	1.0	1.0
ADAM32	1	0	0	1.0	1.0
ADAMDEC1	2	0	0	1.0	1.0
AGPAT5	1	0	0	1.0	1.0
ANK1	1	0	0	1.0	1.0
AP3M2	1	0	0	1.0	1.0
ARFGEF1	1	0	0	1.0	1.0
ARHGEF10	1	0	0	1.0	1.0
ASAP1	1	0	0	1.0	1.0
ASH2L	3	0	0	1.0	1.0
ASPH	1	0	0	1.0	1.0
ATAD2	1	0	0	1.0	1.0
ATP6V1B2	2	0	0	1.0	1.0
ATP6V1H	1	0	0	1.0	1.0
C8orf37	1	0	0	1.0	1.0
TDRP	1	0	0	1.0	1.0
C8orf44	1	0	0	1.0	1.0
CCDC25	1	0	0	1.0	1.0
CDCA2	4	0	0	1.0	1.0
CDH17	1	0	0	1.0	1.0
ZFYVE28	1	0	0	1.0	1.0
SFXN4	1	0	0	1.0	1.0
ZFP42	1	0	0	1.0	1.0
WFS1	1	0	0	1.0	1.0
TLR2	1	0	0	1.0	1.0
TMA16	1	0	0	1.0	1.0
TMEM129	1	0	0	1.0	1.0
TMEM154	1	0	0	1.0	1.0
TMEM184C	3	0	0	1.0	1.0
TMPRSS11A	1	0	0	1.0	1.0
TMPRSS11F	2	0	0	1.0	1.0
TRAM1L1	2	0	0	1.0	1.0
TRAPPC11	3	0	0	1.0	1.0
TSPAN5	1	0	0	1.0	1.0
TTC29	1	0	0	1.0	1.0
UBA6	2	0	0	1.0	1.0
UCP1	1	0	0	1.0	1.0
UGT2A3	3	0	0	1.0	1.0
UGT2B11	2	0	0	1.0	1.0
UGT2B15	1	0	0	1.0	1.0
UGT2B7	2	0	0	1.0	1.0
UNC5C	3	0	0	1.0	1.0
USO1	1	0	0	1.0	1.0
USP38	1	0	0	1.0	1.0
USP53	1	0	0	1.0	1.0
UTP3	2	0	0	1.0	1.0
WDFY3	4	0	0	1.0	1.0
WDR17	1	0	0	1.0	1.0
WDR19	1	0	0	1.0	1.0
ZBTB49	1	0	0	1.0	1.0
SFXN2	1	0	0	1.0	1.0
SEC61A2	1	0	0	1.0	1.0
SEC31B	1	0	0	1.0	1.0
MXRA5	1	0	0	1.0	1.0
NAP1L2	2	0	0	1.0	1.0
NAP1L3	2	0	0	1.0	1.0
NDUFA1	1	0	0	1.0	1.0
NHS	1	0	0	1.0	1.0
NHSL2	3	0	0	1.0	1.0
NKRF	1	0	0	1.0	1.0
NONO	1	0	0	1.0	1.0
NOX1	2	0	0	1.0	1.0
NRK	1	0	0	1.0	1.0
NUDT10	1	0	0	1.0	1.0
MUM1L1	1	0	0	1.0	1.0
NUP62CL	2	0	0	1.0	1.0
OGT	2	0	0	1.0	1.0
OPHN1	1	0	0	1.0	1.0
PABPC5	2	0	0	1.0	1.0
PAGE3	1	0	0	1.0	1.0
PBDC1	1	0	0	1.0	1.0
PCDH11X	3	0	0	1.0	1.0
PCDH19	1	0	0	1.0	1.0
PDK3	1	0	0	1.0	1.0
PDZD4	1	0	0	1.0	1.0
PFKFB1	2	0	0	1.0	1.0
PGK1	3	0	0	1.0	1.0
OFD1	1	0	0	1.0	1.0
MTMR8	1	0	0	1.0	1.0
MTCP1	1	0	0	1.0	1.0
MSL3	1	0	0	1.0	1.0
KLHL13	1	0	0	1.0	1.0
KLHL15	1	0	0	1.0	1.0
KLHL4	2	0	0	1.0	1.0
L1CAM	2	0	0	1.0	1.0
LANCL3	1	0	0	1.0	1.0
LHFPL1	1	0	0	1.0	1.0
LONRF3	1	0	0	1.0	1.0
MAGEA11	1	0	0	1.0	1.0
MAGEA4	1	0	0	1.0	1.0
MAGEB10	2	0	0	1.0	1.0
MAGEB16	1	0	0	1.0	1.0
MAGEB18	1	0	0	1.0	1.0
MAGEB3	2	0	0	1.0	1.0
MAGEB6	3	0	0	1.0	1.0
MAGEC1	2	0	0	1.0	1.0
MAP3K15	3	0	0	1.0	1.0
MAP7D3	1	0	0	1.0	1.0
MCF2	3	0	0	1.0	1.0
MCTS1	1	0	0	1.0	1.0
MECP2	1	0	0	1.0	1.0
MED14	2	0	0	1.0	1.0
MID1IP1	1	0	0	1.0	1.0
MMGT1	1	0	0	1.0	1.0
MORC4	1	0	0	1.0	1.0
MPP1	1	0	0	1.0	1.0
JADE3	2	0	0	1.0	1.0
KLF8	1	0	0	1.0	1.0
PHF6	1	0	0	1.0	1.0
PHKA1	1	0	0	1.0	1.0
SLC7A3	1	0	0	1.0	1.0
SLC9A6	3	0	0	1.0	1.0
SLITRK2	1	0	0	1.0	1.0
SMC1A	3	0	0	1.0	1.0
SMS	1	0	0	1.0	1.0
SOWAHD	1	0	0	1.0	1.0
SPANXD	1	0	0	1.0	1.0
SPANXN4	1	0	0	1.0	1.0
SPIN3	1	0	0	1.0	1.0
STAG2	3	0	0	1.0	1.0
STS	1	0	0	1.0	1.0
SLC6A8	1	0	0	1.0	1.0
SUV39H1	1	0	0	1.0	1.0
SYTL4	1	0	0	1.0	1.0
SYTL5	1	0	0	1.0	1.0
TAB3	2	0	0	1.0	1.0
TAF1	3	0	0	1.0	1.0
TAF7L	2	0	0	1.0	1.0
TAZ	1	0	0	1.0	1.0
TBC1D25	2	0	0	1.0	1.0
TBC1D8B	5	0	0	1.0	1.0
TBL1X	1	0	0	1.0	1.0
TCEAL4	1	0	0	1.0	1.0
TCEAL8	1	0	0	1.0	1.0
SYP	1	0	0	1.0	1.0
SLC35A2	1	0	0	1.0	1.0
SLC25A53	1	0	0	1.0	1.0
SLC10A3	1	0	0	1.0	1.0
PLAC1	1	0	0	1.0	1.0
PLS3	1	0	0	1.0	1.0
PLXNA3	2	0	0	1.0	1.0
PNCK	1	0	0	1.0	1.0
PNMA5	1	0	0	1.0	1.0
POLA1	2	0	0	1.0	1.0
PORCN	2	0	0	1.0	1.0
PPP1R3F	1	0	0	1.0	1.0
PRPS2	1	0	0	1.0	1.0
PRRG3	1	0	0	1.0	1.0
RAB33A	1	0	0	1.0	1.0
RAB9B	1	0	0	1.0	1.0
RAI2	1	0	0	1.0	1.0
RBMXL3	1	0	0	1.0	1.0
RENBP	1	0	0	1.0	1.0
REPS2	1	0	0	1.0	1.0
RGAG1	1	0	0	1.0	1.0
RGAG4	2	0	0	1.0	1.0
RNF113A	1	0	0	1.0	1.0
SAGE1	1	0	0	1.0	1.0
SAT1	2	0	0	1.0	1.0
SATL1	1	0	0	1.0	1.0
SCML2	1	0	0	1.0	1.0
SHROOM2	1	0	0	1.0	1.0
SHROOM4	2	0	0	1.0	1.0
PHF8	3	0	0	1.0	1.0
KIF4A	4	0	0	1.0	1.0
KIAA2022	4	0	0	1.0	1.0
KIAA1210	2	0	0	1.0	1.0
BHLHB9	2	0	0	1.0	1.0
BMX	2	0	0	1.0	1.0
BRWD3	2	0	0	1.0	1.0
CCDC160	1	0	0	1.0	1.0
CCNB3	2	0	0	1.0	1.0
CDKL5	1	0	0	1.0	1.0
CDR1	1	0	0	1.0	1.0
CDX4	1	0	0	1.0	1.0
CFP	2	0	0	1.0	1.0
CHRDL1	1	0	0	1.0	1.0
CLCN4	2	0	0	1.0	1.0
BEX1	1	0	0	1.0	1.0
CLCN5	2	0	0	1.0	1.0
CSAG1	1	0	0	1.0	1.0
CT47B1	1	0	0	1.0	1.0
CTPS2	1	0	0	1.0	1.0
CXorf22	3	0	0	1.0	1.0
CXorf30	1	0	0	1.0	1.0
CXorf36	2	0	0	1.0	1.0
CXorf38	1	0	0	1.0	1.0
CXorf66	1	0	0	1.0	1.0
CYLC1	2	0	0	1.0	1.0
DACH2	1	0	0	1.0	1.0
DCAF12L2	2	0	0	1.0	1.0
CNGA2	1	0	0	1.0	1.0
BEND2	1	0	0	1.0	1.0
BCORL1	4	0	0	1.0	1.0
AVPR2	1	0	0	1.0	1.0
ZBTB6	1	0	0	1.0	1.0
ZCCHC6	1	0	0	1.0	1.0
ZFP37	1	0	0	1.0	1.0
ZNF169	3	0	0	1.0	1.0
ZNF483	1	0	0	1.0	1.0
ZNF484	1	0	0	1.0	1.0
ZNF510	2	0	0	1.0	1.0
ZNF658	1	0	0	1.0	1.0
ZNF782	1	0	0	1.0	1.0
ZNF79	3	0	0	1.0	1.0
ABCD1	1	0	0	1.0	1.0
ACTRT1	1	0	0	1.0	1.0
AFF2	2	0	0	1.0	1.0
AGTR2	1	0	0	1.0	1.0
AIFM1	1	0	0	1.0	1.0
AKAP4	1	0	0	1.0	1.0
ALG13	1	0	0	1.0	1.0
APOO	1	0	0	1.0	1.0
AR	1	0	0	1.0	1.0
ARHGEF6	2	0	0	1.0	1.0
ARHGEF9	1	0	0	1.0	1.0
ARSE	2	0	0	1.0	1.0
ATP11C	2	0	0	1.0	1.0
ATP7A	1	0	0	1.0	1.0
ATRX	6	0	0	1.0	1.0
DCAF8L1	1	0	0	1.0	1.0
DCAF8L2	1	0	0	1.0	1.0
DDX3X	2	0	0	1.0	1.0
DDX53	1	0	0	1.0	1.0
GPC3	1	0	0	1.0	1.0
GPKOW	1	0	0	1.0	1.0
GPR101	1	0	0	1.0	1.0
GPR112	8	0	0	1.0	1.0
GPR119	1	0	0	1.0	1.0
GPR143	1	0	0	1.0	1.0
GPR174	2	0	0	1.0	1.0
GPRASP1	2	0	0	1.0	1.0
GSPT2	1	0	0	1.0	1.0
GUCY2F	3	0	0	1.0	1.0
HAUS7	1	0	0	1.0	1.0
HCFC1	2	0	0	1.0	1.0
HDAC6	1	0	0	1.0	1.0
HEPH	1	0	0	1.0	1.0
HPRT1	1	0	0	1.0	1.0
HTATSF1	1	0	0	1.0	1.0
HUWE1	4	0	0	1.0	1.0
IDS	2	0	0	1.0	1.0
IGSF1	7	0	0	1.0	1.0
IL1RAPL2	1	0	0	1.0	1.0
IL2RG	1	0	0	1.0	1.0
IQSEC2	1	0	0	1.0	1.0
ITIH6	2	0	0	1.0	1.0
ITM2A	1	0	0	1.0	1.0
KDM6A	1	0	0	1.0	1.0
GLUD2	2	0	0	1.0	1.0
TENM1	4	0	0	1.0	1.0
GJB1	1	0	0	1.0	1.0
GABRQ	2	0	0	1.0	1.0
DIAPH2	4	0	0	1.0	1.0
DMD	4	0	0	1.0	1.0
DNASE1L1	1	0	0	1.0	1.0
DOCK11	4	0	0	1.0	1.0
DUSP21	1	0	0	1.0	1.0
ERCC6L	1	0	0	1.0	1.0
F9	1	0	0	1.0	1.0
FAM120C	1	0	0	1.0	1.0
FAM122C	1	0	0	1.0	1.0
AMER1	1	0	0	1.0	1.0
FAM3A	2	0	0	1.0	1.0
FAM46D	1	0	0	1.0	1.0
FAM47A	2	0	0	1.0	1.0
FAM47B	2	0	0	1.0	1.0
FAM47C	2	0	0	1.0	1.0
FAM9A	1	0	0	1.0	1.0
FANCB	2	0	0	1.0	1.0
FGD1	1	0	0	1.0	1.0
FGF13	2	0	0	1.0	1.0
FLNA	2	0	0	1.0	1.0
FMR1	1	0	0	1.0	1.0
FOXO4	1	0	0	1.0	1.0
FOXR2	1	0	0	1.0	1.0
G6PD	2	0	0	1.0	1.0
GAB3	2	0	0	1.0	1.0
GEMIN8	2	0	0	1.0	1.0
PPP1R16A	1	0	0	1.0	1.0
TEX13A	4	0	0	1.0	1.0
TGIF2LX	1	0	0	1.0	1.0
INA	1	0	0	1.0	1.0
INPP5F	6	0	0	1.0	1.0
ITIH2	2	0	0	1.0	1.0
ITIH5	3	0	0	1.0	1.0
ITPRIP	1	0	0	1.0	1.0
JAKMIP3	1	0	0	1.0	1.0
JMJD1C	1	0	0	1.0	1.0
KAT6B	1	0	0	1.0	1.0
KCNK18	1	0	0	1.0	1.0
KIAA1217	2	0	0	1.0	1.0
KIAA1598	1	0	0	1.0	1.0
IL2RA	2	0	0	1.0	1.0
KIF11	1	0	0	1.0	1.0
KNDC1	1	0	0	1.0	1.0
LARP4B	1	0	0	1.0	1.0
LCOR	1	0	0	1.0	1.0
LOXL4	3	0	0	1.0	1.0
LRIT1	1	0	0	1.0	1.0
LRIT2	1	0	0	1.0	1.0
LRRTM3	2	0	0	1.0	1.0
LYZL1	1	0	0	1.0	1.0
MAP3K8	2	0	0	1.0	1.0
MAPK8	1	0	0	1.0	1.0
MARCH5	1	0	0	1.0	1.0
KIF20B	5	0	0	1.0	1.0
IFIT3	1	0	0	1.0	1.0
IFIT2	2	0	0	1.0	1.0
IFIT1	1	0	0	1.0	1.0
FAM45A	1	0	0	1.0	1.0
FAM53B	1	0	0	1.0	1.0
FAS	1	0	0	1.0	1.0
FBXO18	1	0	0	1.0	1.0
FGFBP3	1	0	0	1.0	1.0
FGFR2	3	0	0	1.0	1.0
FRMD4A	2	0	0	1.0	1.0
FRMPD2	3	0	0	1.0	1.0
GATA3	1	0	0	1.0	1.0
GBF1	3	0	0	1.0	1.0
GDF10	1	0	0	1.0	1.0
GDI2	1	0	0	1.0	1.0
GPR123	1	0	0	1.0	1.0
GPR158	1	0	0	1.0	1.0
GPR26	1	0	0	1.0	1.0
GRID1	3	0	0	1.0	1.0
GTPBP4	2	0	0	1.0	1.0
H2AFY2	2	0	0	1.0	1.0
HECTD2	1	0	0	1.0	1.0
HHEX	1	0	0	1.0	1.0
HOGA1	2	0	0	1.0	1.0
HPSE2	1	0	0	1.0	1.0
HSPA12A	1	0	0	1.0	1.0
HTR7	2	0	0	1.0	1.0
IDE	1	0	0	1.0	1.0
MARCH8	1	0	0	1.0	1.0
FAM24B	1	0	0	1.0	1.0
MBL2	1	0	0	1.0	1.0
MCU	1	0	0	1.0	1.0
PIK3AP1	1	0	0	1.0	1.0
PIP4K2A	1	0	0	1.0	1.0
PITRM1	2	0	0	1.0	1.0
PKD2L1	1	0	0	1.0	1.0
PLAU	2	0	0	1.0	1.0
PLEKHS1	1	0	0	1.0	1.0
PLXDC2	2	0	0	1.0	1.0
POLL	1	0	0	1.0	1.0
PPRC1	2	0	0	1.0	1.0
NPY4R	1	0	0	1.0	1.0
PRKG1	2	0	0	1.0	1.0
PI4K2A	1	1	0	1.0	1.0
PROSER2	1	0	0	1.0	1.0
PTCHD3	2	0	0	1.0	1.0
RAB11FIP2	1	0	0	1.0	1.0
RAB18	1	0	0	1.0	1.0
RASGEF1A	1	0	0	1.0	1.0
RBM17	1	0	0	1.0	1.0
RBP3	2	0	0	1.0	1.0
RHOBTB1	2	0	0	1.0	1.0
RSU1	1	0	0	1.0	1.0
RTKN2	4	0	0	1.0	1.0
SAMD8	1	0	0	1.0	1.0
SEC24C	2	0	0	1.0	1.0
PSD	1	0	0	1.0	1.0
PHYHIPL	1	0	0	1.0	1.0
PGAM1	1	0	0	1.0	1.0
PFKP	1	0	0	1.0	1.0
MGEA5	2	0	0	1.0	1.0
MICU1	2	0	0	1.0	1.0
MKI67	3	0	0	1.0	1.0
MMP21	1	0	0	1.0	1.0
MMS19	2	0	0	1.0	1.0
MSS51	1	0	0	1.0	1.0
MYO3A	3	0	0	1.0	1.0
MYOF	2	0	0	1.0	1.0
MYOZ1	2	0	0	1.0	1.0
NCOA4	3	0	0	1.0	1.0
NDST2	1	0	0	1.0	1.0
NEBL	1	0	0	1.0	1.0
NET1	1	0	0	1.0	1.0
NHLRC2	3	0	0	1.0	1.0
NMT2	4	0	0	1.0	1.0
NRAP	2	0	0	1.0	1.0
NRG3	1	0	0	1.0	1.0
OGDHL	3	0	0	1.0	1.0
OPN4	1	0	0	1.0	1.0
PANK1	1	0	0	1.0	1.0
PARD3	2	0	0	1.0	1.0
PCDH15	7	2	0	1.0	1.0
PDCD11	1	0	0	1.0	1.0
PDZD8	3	0	0	1.0	1.0
PFKFB3	1	0	0	1.0	1.0
MCM10	1	0	0	1.0	1.0
FAM21C	1	0	0	1.0	1.0
FAM21A	1	0	0	1.0	1.0
FAM196A	3	0	0	1.0	1.0
ZNF449	1	0	0	1.0	1.0
ZNF674	1	0	0	1.0	1.0
ZNF75D	2	0	0	1.0	1.0
ABLIM1	1	0	0	1.0	1.0
ACBD5	1	0	0	1.0	1.0
ACSL5	1	0	0	1.0	1.0
ADAM12	1	0	0	1.0	1.0
ADAMTS14	3	0	0	1.0	1.0
ADD3	2	0	0	1.0	1.0
ADO	1	0	0	1.0	1.0
AFAP1L2	1	0	0	1.0	1.0
ZNF182	1	0	0	1.0	1.0
AGAP5	1	0	0	1.0	1.0
ALDH18A1	1	0	0	1.0	1.0
ANK3	7	0	0	1.0	1.0
ANKRD1	2	0	0	1.0	1.0
ANKRD2	1	0	0	1.0	1.0
ANKRD30A	2	0	0	1.0	1.0
AP3M1	1	0	0	1.0	1.0
ARHGAP12	1	0	0	1.0	1.0
ARMC3	1	0	0	1.0	1.0
ARMC4	3	0	0	1.0	1.0
ASAH2	1	0	0	1.0	1.0
ATE1	1	0	0	1.0	1.0
AKR1C1	1	0	0	1.0	1.0
ZMYM3	1	0	0	1.0	1.0
ZFX	1	0	0	1.0	1.0
ZDHHC9	1	0	0	1.0	1.0
TIMM17B	1	0	0	1.0	1.0
TMEM185A	1	0	0	1.0	1.0
TMEM257	1	0	0	1.0	1.0
TMEM27	1	0	0	1.0	1.0
TNMD	1	0	0	1.0	1.0
TRAPPC2	1	0	0	1.0	1.0
TRMT2B	1	0	0	1.0	1.0
TRO	2	0	0	1.0	1.0
TSPAN6	2	0	0	1.0	1.0
UBA1	3	0	0	1.0	1.0
UBE2NL	1	0	0	1.0	1.0
UPRT	1	0	0	1.0	1.0
USP26	3	0	0	1.0	1.0
USP9X	2	0	0	1.0	1.0
UTP14A	1	0	0	1.0	1.0
VGLL1	1	0	0	1.0	1.0
VSIG1	2	0	0	1.0	1.0
VSIG4	1	0	0	1.0	1.0
WAS	1	0	0	1.0	1.0
ZBTB33	1	0	0	1.0	1.0
ZC3H12B	1	0	0	1.0	1.0
